hardware alarms,cpu errors,low voltage,overheating alarm,fan degradaded,baseband processing fault,synchronization failure,low disk performace,tlpm,tlcm,number of PM,priority,other alarms,failure
0,0,0,0,0,0,1,0,64,102,2,1,0,0
2,0,1,2,2,0,0,0,290,128,1,1,0,2
2,0,2,4,2,0,1,0,108,125,1,2,2,4
1,0,1,2,2,0,0,0,46,201,3,4,0,1
0,0,2,0,0,0,0,2,84,147,1,2,0,1
1,0,3,3,2,0,0,0,117,134,2,3,0,2
0,0,1,1,1,2,0,0,53,166,2,3,0,2
1,2,2,4,3,0,0,0,280,86,1,2,0,3
0,0,0,2,1,0,0,0,18,158,2,3,0,0
0,0,1,1,1,1,0,0,117,117,3,2,0,1
0,0,4,2,2,0,0,1,159,145,2,3,0,2
3,0,0,0,0,2,1,0,109,159,1,2,0,3
1,0,1,0,0,0,0,0,202,106,1,2,0,0
2,0,2,0,0,0,0,0,20,146,3,4,0,1
1,0,0,2,2,2,2,0,255,193,1,2,0,3
1,0,1,0,0,0,0,0,32,144,2,1,0,0
0,0,0,1,1,0,0,0,47,273,3,4,0,0
0,0,3,2,2,0,0,0,30,156,2,3,0,1
2,0,2,0,0,0,0,0,90,99,3,4,0,1
1,0,4,1,1,2,0,0,356,53,1,2,0,4
0,0,4,0,0,1,0,0,212,114,1,1,0,2
0,0,1,2,1,2,0,0,340,178,1,2,0,3
0,0,1,0,0,0,0,0,12,120,2,3,0,0
0,0,2,3,3,0,0,0,170,172,1,1,4,3
0,0,1,1,1,0,0,0,72,168,3,4,0,0
1,0,1,1,1,0,0,0,67,132,3,3,0,1
1,0,2,0,0,0,0,0,111,213,3,4,0,1
1,0,1,2,2,0,0,0,115,168,3,3,2,2
0,0,3,1,1,0,0,0,51,161,3,3,0,1
0,0,2,0,0,0,0,0,257,154,1,1,0,0
1,0,0,1,1,0,0,0,81,163,3,3,0,0
2,1,0,3,2,2,2,1,299,52,1,2,0,5
0,0,0,2,2,1,0,0,23,242,3,3,0,1
2,0,3,1,0,0,0,0,287,177,1,2,0,2
0,0,1,4,2,1,0,0,330,97,1,1,1,3
0,0,3,0,0,0,0,0,25,135,1,2,0,1
1,0,1,1,0,0,0,0,20,209,3,3,0,1
1,0,2,0,0,0,0,0,13,65,1,3,0,1
1,0,1,0,0,0,1,0,30,117,2,3,0,1
0,0,3,2,1,0,0,0,55,207,1,1,0,1
0,0,4,1,0,1,1,0,72,217,2,3,0,2
2,0,2,2,2,0,0,0,220,160,1,2,0,2
1,0,3,2,2,0,0,0,118,182,3,3,0,2
1,0,4,0,0,0,0,1,317,75,1,1,0,2
0,0,3,0,0,0,0,0,258,82,1,1,3,2
1,0,0,2,1,0,0,0,69,222,2,2,0,1
2,0,3,0,0,0,0,0,168,134,2,3,0,2
0,0,2,0,0,0,0,0,140,168,2,3,0,0
1,0,3,1,0,0,0,0,326,88,1,2,0,1
1,0,1,0,0,0,0,0,80,174,3,4,1,1
1,0,1,1,1,0,0,0,100,230,3,4,0,1
0,0,3,1,1,0,0,0,214,39,1,2,2,2
1,0,2,1,1,0,0,0,268,116,1,2,0,1
0,0,1,0,0,0,0,1,17,250,4,4,0,0
1,0,3,0,0,0,0,0,103,180,1,1,0,1
1,0,0,0,0,0,0,0,59,305,4,4,0,0
0,0,1,0,0,0,0,0,52,147,3,3,0,0
1,0,1,3,3,0,0,1,357,83,1,2,0,2
1,0,3,5,3,0,0,0,219,182,1,3,0,3
0,0,2,2,2,1,0,0,246,67,1,2,0,2
1,0,4,0,0,0,0,0,254,106,1,2,0,1
0,0,1,3,3,0,0,0,18,56,1,2,0,1
1,0,4,2,2,2,0,0,20,91,2,2,0,4
2,0,1,1,1,0,0,0,74,37,1,2,2,2
1,0,1,1,1,0,0,0,216,85,1,1,0,1
1,0,2,0,0,2,0,0,153,9,1,3,0,3
0,0,1,0,0,0,0,0,27,110,2,2,0,0
1,0,1,5,3,0,0,0,43,171,1,2,0,2
0,0,2,3,3,0,0,0,356,52,1,2,0,2
1,1,0,4,2,0,0,0,173,27,1,1,0,2
1,0,1,0,0,0,0,0,86,95,4,4,0,0
1,0,0,1,1,0,0,0,70,187,4,4,0,0
0,0,1,0,0,0,0,1,15,137,3,3,0,0
0,0,3,0,0,0,1,0,32,88,3,4,2,1
2,0,3,2,2,0,0,0,171,93,1,1,0,2
0,0,1,1,0,0,0,0,242,142,1,2,0,0
1,1,1,3,2,0,0,1,97,117,1,2,0,2
0,0,1,1,1,1,0,2,83,59,3,3,0,2
0,0,0,1,0,0,0,0,59,60,3,4,0,0
2,0,2,0,0,0,0,0,235,211,1,1,0,1
2,0,0,3,3,0,0,0,150,55,1,1,0,2
2,0,1,2,2,0,0,0,41,137,2,3,0,2
0,1,1,0,0,0,0,0,14,218,2,3,0,0
0,0,0,2,2,0,0,0,322,98,1,1,0,0
1,0,1,2,1,0,0,0,178,185,2,1,0,1
0,0,2,0,0,0,0,0,67,133,3,3,1,1
1,0,1,0,0,0,0,0,68,170,2,3,0,0
0,0,3,0,0,0,0,0,98,126,1,1,0,1
0,0,1,1,1,1,0,0,48,133,3,3,0,1
2,0,2,0,0,0,0,0,128,152,2,1,0,1
0,0,2,2,2,0,0,0,22,125,2,3,0,1
2,0,0,0,0,0,0,0,118,159,3,3,0,1
1,0,2,1,1,0,0,0,77,165,1,2,0,1
0,0,1,0,0,0,0,0,48,182,3,4,0,0
0,0,1,2,2,0,0,0,295,69,1,2,4,2
1,0,2,0,0,0,0,1,58,112,3,4,0,1
0,0,1,1,1,0,0,0,88,166,2,3,0,0
0,0,0,2,2,0,0,0,52,197,3,4,0,0
2,0,3,1,1,0,0,0,85,170,2,3,0,2
0,0,0,1,1,0,0,0,141,143,2,3,0,0
1,0,0,3,2,0,0,0,26,164,3,4,0,1
1,0,2,1,1,0,0,0,155,161,2,3,0,1
1,0,2,1,1,0,0,0,108,111,1,2,0,1
1,0,2,1,1,0,0,0,99,161,2,2,0,1
0,0,1,2,2,0,0,0,93,165,1,2,2,1
0,0,1,2,1,0,0,0,236,42,1,1,0,1
1,0,0,1,1,0,0,0,26,65,1,2,0,0
0,0,4,3,2,0,0,0,105,91,2,3,4,3
1,0,2,2,2,2,0,0,11,79,2,3,0,4
1,0,1,2,1,0,0,0,84,179,2,3,0,1
0,0,1,0,0,0,0,0,68,18,2,3,0,0
0,0,4,0,0,0,0,0,166,87,2,3,0,1
0,0,1,0,0,1,0,0,93,178,3,4,0,1
0,0,1,0,0,0,0,0,76,156,3,4,0,0
1,0,4,2,2,0,0,0,343,148,1,2,0,2
0,0,0,2,2,0,0,0,13,102,3,2,0,0
2,0,4,0,0,2,0,0,57,35,1,2,0,4
0,0,1,1,1,0,0,0,31,166,4,4,0,0
1,0,2,1,1,0,0,0,37,61,1,1,0,1
0,0,0,1,1,0,0,0,33,162,4,4,0,0
1,0,0,2,2,0,0,0,32,199,3,4,0,1
3,0,0,0,0,0,0,0,307,103,1,2,0,1
0,0,1,1,1,0,0,0,43,289,4,4,0,0
0,0,0,0,0,0,0,1,23,288,4,4,0,0
1,0,1,1,1,0,0,0,175,116,2,3,0,1
1,0,0,2,2,0,0,0,176,185,2,3,0,1
0,0,0,2,2,0,0,0,196,80,1,3,1,1
1,0,1,1,1,0,0,0,94,162,3,4,0,1
0,0,1,3,2,0,0,1,31,173,2,2,0,1
0,0,1,1,1,0,0,0,76,177,2,3,0,0
0,0,1,2,2,1,0,0,176,50,1,2,0,2
2,0,0,0,0,0,0,0,103,145,1,2,0,1
1,0,3,3,2,0,2,1,121,85,1,2,0,3
1,0,2,1,1,0,0,0,111,162,3,2,0,1
1,0,4,0,0,1,0,0,235,149,1,2,0,2
1,0,0,2,1,0,0,0,24,101,4,4,0,1
1,0,2,3,3,0,0,0,306,115,1,2,0,2
1,0,1,2,1,0,0,0,98,221,2,3,0,1
2,0,1,1,1,0,0,0,114,94,1,1,0,1
0,0,1,3,2,0,0,0,28,77,4,4,0,1
0,0,0,2,1,0,0,0,72,76,2,3,2,1
0,0,2,2,2,0,0,0,19,61,2,3,0,1
1,0,4,0,0,0,0,0,94,186,2,4,0,1
1,0,1,3,3,0,0,0,186,53,1,2,0,2
0,0,1,0,0,0,0,0,19,92,1,2,0,0
1,0,3,1,1,0,0,0,56,5,1,1,0,1
0,0,2,0,0,1,0,0,303,10,1,1,0,1
3,0,1,2,2,2,0,0,14,85,1,2,0,4
0,0,2,1,1,0,0,0,84,135,3,3,0,1
0,0,1,3,3,0,0,0,47,62,2,2,0,1
1,0,2,3,3,3,1,0,113,44,1,2,0,5
0,0,3,2,1,0,0,0,359,83,1,2,0,1
1,0,2,1,1,0,0,0,20,45,1,2,0,1
0,0,0,0,0,0,0,0,19,190,4,4,0,0
0,0,1,0,0,0,0,0,71,179,4,4,0,0
2,0,1,0,0,0,0,0,87,81,3,4,0,1
2,0,2,1,1,2,0,0,85,76,1,2,2,4
1,0,2,0,0,0,0,0,312,110,1,1,0,1
1,0,3,1,1,2,0,0,32,40,1,1,0,3
0,0,1,0,0,0,0,0,45,196,3,4,0,0
2,0,3,0,0,0,0,0,339,271,1,2,2,2
3,0,4,2,1,0,0,0,353,100,1,2,0,3
0,0,1,3,3,0,0,0,27,39,1,1,3,2
3,0,2,3,3,0,0,0,252,95,1,2,3,4
1,0,4,1,0,0,0,0,90,54,1,1,0,2
1,0,1,4,3,2,0,0,186,113,1,2,0,4
1,0,0,1,0,0,0,0,58,181,3,3,0,0
1,0,3,2,1,0,0,0,33,81,1,2,0,2
1,0,1,1,1,0,0,0,30,167,2,3,0,1
0,0,2,4,3,0,0,0,203,145,1,3,0,2
1,0,1,0,0,0,0,0,36,154,4,4,0,0
0,0,2,4,3,1,0,2,217,82,1,2,0,3
1,0,1,1,1,0,0,0,41,92,3,3,0,1
0,0,0,1,1,0,0,0,82,208,2,2,0,0
1,0,1,1,1,0,0,0,82,204,3,4,0,1
1,0,0,1,0,2,0,0,106,116,2,3,0,2
1,0,0,0,0,0,0,0,178,119,2,3,0,0
1,0,1,0,0,0,0,0,30,211,1,3,0,0
1,0,3,3,3,0,0,0,242,50,1,1,1,3
1,0,1,0,0,1,1,1,22,119,2,3,1,2
0,0,1,0,0,0,0,0,113,149,3,4,0,0
0,0,2,4,3,0,0,0,146,72,1,2,0,2
1,0,1,1,0,0,0,1,288,184,1,1,0,1
0,0,0,1,1,0,0,1,62,306,4,4,0,0
0,0,3,4,2,0,0,0,27,238,3,4,0,2
0,0,3,1,1,0,0,0,62,114,2,3,0,1
2,0,1,0,0,2,0,0,251,58,1,2,0,3
0,0,3,1,1,0,0,0,145,156,2,2,0,1
1,0,1,4,2,0,0,0,61,28,1,2,4,3
0,0,0,0,0,2,0,0,63,174,2,3,0,2
1,0,1,0,0,2,1,0,81,118,2,3,0,3
0,0,1,1,1,0,0,0,16,136,2,4,0,0
0,0,0,1,1,2,1,0,34,73,1,3,0,2
3,0,2,0,0,0,0,0,330,140,1,1,0,2
1,0,2,1,1,0,0,0,221,61,1,2,0,1
1,0,1,3,2,0,0,0,11,291,3,4,0,2
1,0,0,0,0,0,0,0,17,112,3,4,0,0
2,0,2,3,3,1,0,0,173,78,1,2,0,4
2,0,3,2,1,0,0,2,75,159,1,2,0,3
1,0,0,1,1,1,0,0,96,121,1,1,0,1
0,0,2,3,3,1,0,0,188,190,1,1,0,3
1,0,3,1,1,0,0,0,65,100,2,2,0,1
1,0,0,1,1,0,0,0,104,220,3,2,0,0
1,0,1,4,3,0,0,0,119,197,3,3,0,2
1,0,0,4,3,0,0,0,258,154,1,2,0,2
1,0,0,1,0,3,1,2,140,59,1,1,0,4
0,0,0,3,2,0,0,0,111,164,3,3,0,1
2,0,1,4,3,0,0,0,63,195,3,3,0,3
0,0,0,1,1,0,0,0,147,125,2,3,0,0
0,0,0,4,2,0,0,0,173,144,2,2,0,1
2,0,0,1,1,0,0,0,131,168,1,1,0,1
0,0,2,0,0,1,0,0,152,200,2,3,0,1
1,0,3,3,3,0,0,0,112,47,1,1,1,3
1,0,3,0,0,0,0,0,121,39,1,1,0,1
0,0,0,1,1,0,0,0,107,166,3,3,0,0
1,0,0,1,1,0,0,0,75,74,1,2,0,0
1,0,1,1,1,2,1,0,89,210,3,2,0,3
2,0,0,1,0,0,0,0,137,155,2,3,1,1
1,0,1,1,1,0,0,0,128,155,2,3,0,1
2,0,3,5,3,0,0,0,80,151,1,1,0,4
2,0,3,0,0,0,0,0,336,92,1,2,0,2
1,0,0,3,2,1,0,0,14,47,1,1,0,2
2,0,1,2,2,0,0,2,38,150,2,2,0,2
1,0,1,0,0,0,0,0,42,204,3,3,0,0
0,0,2,0,0,0,0,0,123,96,2,3,0,0
3,0,2,2,2,0,0,0,314,97,1,1,0,3
1,0,1,0,0,0,0,0,28,196,3,4,0,0
1,0,3,5,3,1,0,0,106,20,1,2,0,4
0,0,0,0,0,0,0,0,59,185,3,4,0,0
1,0,0,1,1,0,0,0,59,100,2,2,0,0
3,0,4,4,3,0,0,0,358,61,1,2,0,4
0,0,2,0,0,0,0,0,30,139,3,4,0,0
1,0,2,0,0,0,2,0,18,258,2,3,0,1
2,0,1,1,1,0,0,0,74,155,2,3,1,2
1,0,1,0,0,0,0,0,284,168,1,1,0,0
1,0,1,1,0,0,0,0,70,146,1,2,0,1
0,0,0,1,1,0,0,0,131,137,2,4,0,0
1,0,3,1,1,0,0,0,103,167,1,2,0,1
2,0,1,2,1,2,0,0,186,72,1,1,0,4
0,0,2,1,1,2,0,0,67,168,3,2,0,3
1,0,1,0,0,0,0,0,112,45,1,2,0,0
1,0,1,2,2,3,0,0,296,63,1,1,0,4
1,2,0,5,3,0,0,0,312,55,1,1,0,2
1,0,1,0,0,0,0,0,15,166,3,4,0,0
1,0,0,2,1,0,0,0,37,123,4,4,0,1
0,0,1,2,2,0,0,0,219,31,1,1,0,1
0,0,4,2,2,0,0,0,56,61,2,3,0,2
1,0,3,0,0,0,0,0,93,146,2,2,0,1
1,0,2,2,1,0,0,0,230,120,1,2,0,1
0,1,1,2,2,0,0,0,282,111,1,2,0,1
1,0,1,2,1,0,0,0,52,80,3,3,0,1
1,0,1,1,1,0,0,0,42,260,4,4,0,1
1,0,2,0,0,0,0,0,244,97,1,1,0,1
2,0,0,2,2,0,0,0,174,23,2,3,0,1
1,0,0,3,3,0,0,0,100,142,3,3,0,1
1,0,1,0,0,0,0,0,100,95,3,4,0,0
1,0,1,0,0,0,0,0,68,265,3,4,0,0
0,0,0,0,0,1,0,0,115,150,2,3,0,1
0,0,3,0,0,0,0,0,125,212,2,2,0,1
0,0,1,0,0,0,0,0,72,181,4,4,0,0
0,0,3,0,0,0,0,0,95,143,1,3,4,2
1,0,1,2,2,0,0,0,39,207,3,3,0,1
0,0,0,1,0,0,0,0,15,32,4,4,0,0
0,0,0,0,0,1,0,1,52,67,1,2,0,1
1,0,1,1,1,0,0,0,42,219,3,2,0,1
0,0,1,3,2,0,2,0,274,162,1,1,3,3
1,0,2,0,0,0,0,0,40,171,3,3,0,1
1,0,1,1,1,0,0,0,88,199,3,3,0,1
2,0,0,3,2,0,0,0,237,191,1,2,0,2
0,0,1,0,0,0,0,0,68,314,4,4,0,0
0,0,0,0,0,0,0,0,32,224,3,4,0,0
1,0,0,2,2,0,2,0,114,113,2,2,0,1
1,0,1,4,3,0,0,0,221,86,1,2,1,2
1,0,3,0,0,2,0,0,106,256,3,2,0,3
0,0,0,0,0,0,0,1,93,175,3,4,0,0
0,0,1,0,0,0,0,0,70,164,3,2,0,0
1,0,0,2,1,0,0,0,117,148,3,2,0,1
1,0,1,0,0,0,0,0,70,115,2,4,0,0
2,0,2,4,3,0,0,0,168,162,1,2,0,3
0,0,0,2,1,0,0,0,106,208,3,2,0,0
1,0,1,3,3,0,0,0,130,234,1,1,0,2
2,0,3,0,0,0,0,0,331,153,1,2,0,2
1,0,0,1,1,0,0,0,72,103,3,4,0,0
1,0,2,0,0,0,0,0,318,213,1,3,0,1
0,0,2,3,2,0,0,0,11,167,2,3,0,1
0,0,3,4,3,0,0,0,204,38,1,2,0,2
1,0,3,1,1,0,0,0,137,78,1,1,0,1
0,0,1,2,2,0,0,0,54,139,4,4,0,1
1,0,2,1,1,0,0,0,313,127,1,2,0,1
0,1,2,3,2,0,0,0,252,61,1,1,3,3
0,0,3,4,2,0,0,0,38,252,2,2,0,2
0,0,2,2,2,1,0,0,149,274,2,3,0,2
2,0,2,1,1,0,0,0,40,54,1,2,0,2
1,0,1,2,2,0,0,0,90,178,2,3,0,1
0,0,1,0,0,0,0,0,283,95,1,2,0,0
1,0,0,0,0,0,0,0,39,221,2,3,0,0
1,0,1,0,0,0,0,0,86,101,3,4,0,0
1,0,1,3,3,1,0,0,42,183,4,4,0,3
3,0,4,0,0,0,0,0,292,43,1,2,0,2
0,0,2,1,1,2,0,0,278,62,1,2,0,3
1,0,1,0,0,0,0,2,23,138,2,2,0,1
0,0,0,1,0,2,0,0,15,176,3,2,0,2
1,0,0,1,0,0,0,1,60,87,2,2,0,1
1,0,1,2,2,0,2,0,84,172,3,4,0,2
1,0,0,1,1,0,0,0,34,125,2,3,0,0
2,0,3,2,1,0,0,0,224,149,1,2,4,4
1,0,3,1,0,0,0,0,160,31,2,3,0,1
0,0,4,0,0,0,0,0,79,125,2,1,2,2
2,0,1,0,0,0,0,0,51,126,1,2,0,1
0,0,4,0,0,0,0,0,44,229,2,3,1,1
0,0,2,1,1,0,0,0,39,159,2,4,0,1
0,0,1,1,0,0,0,0,86,50,2,2,0,0
1,0,2,0,0,0,0,0,205,119,1,1,0,1
1,0,0,0,0,0,0,0,88,201,4,4,0,0
1,0,0,0,0,0,0,0,19,103,2,3,0,0
0,0,1,0,0,0,0,0,24,201,3,4,0,0
0,0,2,1,0,0,0,1,248,140,1,2,0,1
1,0,0,2,2,0,0,0,22,12,1,2,0,1
1,0,2,0,0,0,0,0,113,149,3,4,0,1
3,0,1,3,3,0,1,0,287,11,1,1,0,3
0,0,1,0,0,0,0,0,10,158,4,4,0,0
2,0,1,1,0,0,0,1,169,119,1,1,3,2
0,0,0,2,2,0,0,0,107,20,1,2,4,2
0,0,1,1,0,0,0,0,40,138,4,4,0,0
1,0,1,2,2,0,0,0,84,216,3,3,0,1
0,1,2,1,0,0,0,0,66,126,4,4,0,1
1,0,3,2,2,0,0,0,100,221,3,4,0,2
2,0,2,1,1,0,0,0,49,136,2,3,0,2
1,0,2,2,2,0,0,0,264,81,1,1,1,2
0,0,1,0,0,0,0,0,19,190,4,4,0,0
2,0,1,0,0,0,0,0,65,162,4,4,1,1
3,0,2,0,0,0,0,0,246,71,1,3,0,2
1,0,1,0,0,0,0,0,244,107,1,2,1,1
0,0,0,2,1,2,0,0,301,198,1,2,1,3
2,0,1,0,0,0,0,0,166,69,2,3,0,1
1,0,1,4,3,0,0,0,29,165,2,3,0,2
3,0,1,4,3,0,0,0,188,126,1,1,4,4
1,0,1,2,2,0,0,0,86,119,3,3,1,2
2,0,2,2,2,2,0,0,306,99,1,2,0,4
2,0,2,2,2,0,0,0,316,114,1,2,0,2
1,0,1,2,1,1,0,0,18,223,3,4,0,2
0,0,1,3,3,0,0,0,60,165,2,3,0,1
2,0,3,0,0,2,0,0,26,142,1,2,0,4
1,0,3,1,0,1,0,0,133,143,2,2,0,2
0,0,0,1,1,0,0,0,32,273,3,4,0,0
1,0,2,1,1,0,0,0,41,135,2,3,0,1
1,0,2,1,1,0,0,0,254,163,1,1,0,1
1,0,2,0,0,0,0,0,153,150,2,3,0,1
1,0,0,0,0,2,0,0,86,170,3,4,0,2
0,0,1,1,1,0,1,2,57,147,3,4,0,1
0,0,1,0,0,1,0,0,359,96,1,1,0,1
1,0,3,0,0,0,0,0,159,139,2,3,0,1
0,0,1,2,1,0,0,0,52,234,4,4,0,1
0,0,1,1,1,0,0,0,87,231,2,3,0,0
1,0,4,2,2,0,0,0,42,71,1,1,0,2
0,0,0,0,0,0,0,0,57,186,1,2,0,0
0,0,0,2,1,0,0,0,69,255,3,4,0,0
0,0,0,1,1,0,0,0,76,176,2,3,0,0
3,0,1,2,2,1,0,1,109,211,1,3,0,4
0,0,3,3,3,2,0,2,142,26,1,2,0,4
1,0,0,2,1,0,0,0,83,164,2,3,0,1
0,0,1,0,0,0,0,0,36,109,3,4,0,0
1,0,0,2,1,0,0,0,34,220,3,3,0,1
1,0,2,3,3,0,0,0,77,107,2,2,0,2
1,0,1,0,0,0,0,0,170,133,2,1,0,0
0,0,1,1,1,0,0,0,127,104,2,3,0,0
2,0,4,1,1,1,0,0,267,188,1,2,0,3
0,0,1,0,0,0,0,0,76,183,3,4,0,0
1,0,1,1,1,1,0,0,45,179,2,3,0,2
0,0,0,1,1,0,0,0,43,80,3,3,0,0
1,0,2,2,1,2,0,0,172,37,1,2,2,4
0,0,2,0,0,1,0,0,330,128,1,1,0,1
1,0,0,1,1,0,0,0,47,217,3,3,0,0
2,0,1,4,3,0,2,2,211,25,1,2,0,4
1,0,0,0,0,0,0,0,66,116,3,4,0,0
0,0,1,5,3,0,0,0,52,181,4,4,0,2
1,0,1,1,1,0,0,0,238,129,1,2,2,1
2,0,1,1,1,0,0,0,111,100,3,4,0,1
1,0,2,0,0,1,0,0,60,129,2,3,0,2
1,0,1,1,1,0,0,0,105,135,3,4,0,1
1,0,3,1,1,0,0,0,73,194,2,3,0,1
1,0,3,3,3,0,0,0,22,94,1,2,0,2
2,0,0,0,0,0,0,0,26,157,2,2,0,1
1,0,1,2,2,0,0,0,65,183,4,4,0,1
1,0,3,0,0,0,0,0,53,176,1,2,0,1
0,0,1,1,1,0,0,0,251,188,1,1,0,0
1,0,1,1,1,0,0,0,223,97,1,3,1,1
2,0,1,2,1,0,0,0,32,256,4,4,0,2
2,0,2,0,0,3,1,2,128,282,1,1,0,5
1,0,1,2,2,0,0,0,23,234,3,4,0,1
1,0,0,2,2,1,1,0,273,80,1,1,3,3
1,0,2,2,2,0,0,0,168,160,1,2,0,2
1,0,0,5,3,1,0,0,146,64,1,2,0,3
1,0,3,1,1,0,0,0,76,148,3,2,0,1
0,0,0,2,1,0,0,0,26,71,3,3,0,0
1,0,1,0,0,0,0,0,314,40,1,2,0,0
1,0,3,0,0,0,0,0,58,240,3,2,0,1
1,0,4,1,1,0,0,0,310,137,1,1,1,2
1,0,0,0,0,2,1,0,341,155,1,1,0,2
1,0,4,2,1,1,0,0,38,65,1,2,2,4
0,0,2,1,1,0,0,0,22,281,2,2,0,1
2,0,0,4,3,2,0,0,83,140,1,2,0,4
0,0,1,1,1,0,0,0,108,172,2,2,0,0
2,0,4,1,1,0,0,0,49,180,1,1,4,4
2,0,4,2,1,2,0,0,152,112,2,3,0,5
1,0,3,3,3,0,0,0,150,47,1,3,0,2
1,0,4,2,2,0,1,0,93,56,1,2,0,3
0,0,1,2,2,0,0,0,36,163,2,2,0,1
1,0,1,0,0,0,0,0,27,172,3,2,0,0
2,0,3,0,0,0,0,0,195,173,1,3,0,2
0,0,0,0,0,0,0,0,29,173,3,4,0,0
3,0,1,2,2,2,0,0,215,143,1,2,0,4
0,0,1,4,2,0,1,1,230,111,1,1,0,2
0,0,2,0,0,0,0,0,98,47,1,3,0,0
0,0,1,1,1,0,0,0,273,125,1,1,0,0
2,0,2,2,2,0,0,0,53,182,2,3,0,2
2,0,1,1,1,0,0,0,21,139,2,1,0,1
1,0,1,1,1,0,0,0,80,125,3,4,0,1
2,0,4,2,2,0,0,0,113,54,1,3,0,3
1,0,4,5,3,0,0,0,134,125,1,1,0,3
0,0,1,1,1,0,0,0,42,150,4,4,0,0
1,0,3,1,1,0,0,0,336,128,1,2,0,1
0,0,1,0,0,0,0,0,84,152,2,3,0,0
2,0,2,1,1,0,0,0,196,67,1,3,0,2
1,0,3,1,1,0,0,0,119,37,2,3,0,1
2,0,3,1,1,0,0,0,308,86,1,2,0,2
2,0,0,1,1,0,0,0,38,256,4,4,0,1
2,0,0,3,3,0,0,0,31,205,2,3,0,2
1,0,4,0,0,0,0,0,293,48,1,1,0,1
1,0,3,0,0,0,0,0,291,84,1,1,0,1
1,1,0,1,1,0,0,0,154,171,1,2,2,1
1,0,1,2,2,0,0,0,348,52,1,1,0,1
1,0,0,0,0,0,0,0,102,190,2,1,0,0
2,0,2,1,1,0,0,0,96,75,2,3,0,2
1,0,1,2,1,0,0,0,67,183,3,3,0,1
1,0,2,1,1,0,0,0,250,64,1,2,0,1
0,0,1,0,0,0,0,0,152,79,1,2,0,0
1,0,4,1,1,0,0,0,41,89,2,3,0,2
1,0,1,0,0,2,2,1,44,45,2,2,0,3
0,0,1,0,0,0,0,0,167,130,2,3,0,0
0,0,1,2,1,1,0,0,168,139,1,1,0,2
1,0,1,1,1,2,0,0,17,179,3,4,0,3
2,0,2,3,2,2,0,0,127,28,1,1,0,4
0,0,2,0,0,0,0,0,274,87,1,3,0,0
0,0,1,0,0,0,0,0,69,278,4,4,0,0
1,0,3,0,0,1,0,1,15,148,2,3,0,2
0,0,3,0,0,0,0,0,352,112,1,1,0,1
1,0,1,0,0,0,0,0,239,161,1,2,0,0
1,0,1,0,0,0,0,0,30,176,2,3,0,0
2,0,1,0,0,0,0,0,83,149,1,1,1,1
0,0,1,3,3,0,0,0,319,131,1,1,3,2
1,0,0,1,1,0,0,0,80,247,3,4,0,0
2,0,3,3,3,1,0,1,350,80,1,1,0,4
0,0,1,1,1,0,0,0,48,150,1,1,0,0
1,0,1,1,1,0,0,0,63,261,2,1,0,1
0,1,3,3,3,0,0,0,336,100,1,3,0,2
1,0,2,1,1,0,0,0,78,232,3,4,0,1
1,0,1,3,3,0,0,0,191,161,1,1,0,2
0,0,0,0,0,0,0,0,241,158,1,2,0,0
0,0,1,0,0,2,0,0,87,91,2,3,0,2
0,0,2,0,0,0,0,0,172,44,1,2,0,0
0,0,1,1,1,0,0,0,294,218,1,2,0,0
1,0,1,4,3,0,0,2,12,109,1,2,0,3
0,0,1,0,0,1,0,1,20,109,2,3,0,1
1,0,4,4,3,0,0,0,121,114,1,1,0,3
0,0,1,3,3,0,0,0,98,36,1,1,0,1
1,0,1,1,1,0,1,0,136,62,2,2,0,1
1,0,2,1,1,2,0,0,41,20,1,2,0,3
0,0,2,4,2,0,0,0,50,175,4,4,0,2
0,0,0,1,0,0,0,0,129,55,2,3,0,0
1,0,1,1,0,0,0,0,16,182,3,4,0,1
1,0,1,0,0,0,0,0,41,80,2,3,0,0
0,0,0,1,1,1,0,0,66,59,2,3,0,1
0,0,2,1,0,1,0,0,240,175,1,3,0,2
1,0,2,3,3,0,0,0,218,161,1,2,2,3
1,0,0,3,3,0,0,0,65,148,2,4,0,1
0,0,4,2,1,0,0,0,335,90,1,2,0,2
0,0,1,0,0,0,0,0,107,158,3,4,0,0
0,0,2,1,1,0,0,0,107,96,3,4,0,1
0,0,1,0,0,0,0,0,75,128,2,3,0,0
0,0,1,2,1,0,0,0,146,25,1,1,0,1
1,0,2,1,1,0,0,0,121,39,1,1,0,1
1,0,1,1,1,0,1,0,103,158,3,4,0,1
1,0,0,2,2,0,0,0,210,72,1,1,2,2
0,0,2,0,0,1,0,0,302,173,1,1,0,1
1,0,2,2,2,0,0,0,135,198,1,3,0,2
0,0,0,3,2,0,0,0,110,120,3,4,0,1
2,0,4,3,3,0,0,0,204,104,1,1,0,3
0,0,4,3,2,0,0,0,242,156,1,1,0,2
0,0,1,2,2,0,0,0,136,165,1,1,0,1
0,0,1,0,0,0,0,0,75,212,3,4,0,0
2,0,0,2,1,0,0,0,72,194,3,4,0,1
1,0,0,0,0,0,0,0,141,184,2,3,0,0
2,0,1,0,0,0,0,0,44,65,2,3,0,1
3,0,1,1,1,0,0,0,56,131,1,3,0,2
0,0,1,2,2,0,0,0,86,78,1,3,0,1
0,0,0,0,0,0,0,1,93,146,3,2,0,0
